857(433|{-0.647305,0.756185,0.410703},55|{-0.55557,0.83147,1})  858(55|{-0.55557,0.83147,1},433|{-0.647305,0.756185,0.410703})
981(58|{-0.19509,0.980785,1},56|{-0.382683,0.92388,1})  909(56|{-0.382683,0.92388,1},58|{-0.19509,0.980785,1})
980(111|{0,1,1},56|{-0.382683,0.92388,1})       982(56|{-0.382683,0.92388,1},111|{0,1,1})
696(203|{-0.487846,0.867669,-0.216547},56|{-0.382683,0.92388,1})        904(56|{-0.382683,0.92388,1},203|{-0.487846,0.867669,-0.216547})
911(205|{-0.237303,0.96798,0.549958},56|{-0.382683,0.92388,1})  912(56|{-0.382683,0.92388,1},205|{-0.237303,0.96798,0.549958})
903(225|{-0.55557,0.83147,0.0301565},56|{-0.382683,0.92388,1})  902(56|{-0.382683,0.92388,1},225|{-0.55557,0.83147,0.0301565})
695(421|{-0.461809,0.881586,-0.311392},56|{-0.382683,0.92388,1})        697(56|{-0.382683,0.92388,1},421|{-0.461809,0.881586,-0.311392})
917(441|{-0.306092,0.947113,0.529879},56|{-0.382683,0.92388,1}) 919(56|{-0.382683,0.92388,1},441|{-0.306092,0.947113,0.529879})
914(445|{-0.241925,0.966578,0.548609},56|{-0.382683,0.92388,1}) 915(56|{-0.382683,0.92388,1},445|{-0.241925,0.966578,0.548609})
925(59|{-0.175581,0.882707,1},57|{-0.344415,0.831492,1})        985(57|{-0.344415,0.831492,1},59|{-0.175581,0.882707,1})
984(111|{0,1,1},57|{-0.344415,0.831492,1})      976(57|{-0.344415,0.831492,1},111|{0,1,1})
928(227|{-0.175581,0.882707,0.544683},57|{-0.344415,0.831492,1})        926(57|{-0.344415,0.831492,1},227|{-0.175581,0.882707,0.544683})
933(442|{-0.284484,0.849671,0.512895},57|{-0.344415,0.831492,1})        932(57|{-0.344415,0.831492,1},442|{-0.284484,0.849671,0.512895})
931(446|{-0.186514,0.87939,0.541492},57|{-0.344415,0.831492,1}) 929(57|{-0.344415,0.831492,1},446|{-0.186514,0.87939,0.541492})
983(111|{0,1,1},58|{-0.19509,0.980785,1})       954(58|{-0.19509,0.980785,1},111|{0,1,1})
708(205|{-0.237303,0.96798,0.549958},58|{-0.19509,0.980785,1})  910(58|{-0.19509,0.980785,1},205|{-0.237303,0.96798,0.549958})
956(207|{-0.0389506,0.996164,0.600692},58|{-0.19509,0.980785,1})        958(58|{-0.19509,0.980785,1},207|{-0.0389506,0.996164,0.600692})
949(229|{-0.19509,0.980785,0.562279},58|{-0.19509,0.980785,1})  709(58|{-0.19509,0.980785,1},229|{-0.19509,0.980785,0.562279})
952(443|{-0.104158,0.989741,0.58465},58|{-0.19509,0.980785,1})  950(58|{-0.19509,0.980785,1},443|{-0.104158,0.989741,0.58465})
957(545|{-0.0467648,0.995394,0.598769},58|{-0.19509,0.980785,1})        953(58|{-0.19509,0.980785,1},545|{-0.0467648,0.995394,0.598769})
967(110|{0,0.9,1},59|{-0.175581,0.882707,1})    988(59|{-0.175581,0.882707,1},110|{0,0.9,1})
987(111|{0,1,1},59|{-0.175581,0.882707,1})      986(59|{-0.175581,0.882707,1},111|{0,1,1})
924(227|{-0.175581,0.882707,0.544683},59|{-0.175581,0.882707,1})        724(59|{-0.175581,0.882707,1},227|{-0.175581,0.882707,0.544683})
969(231|{0,0.9,0.587878},59|{-0.175581,0.882707,1})     968(59|{-0.175581,0.882707,1},231|{0,0.9,0.587878})
723(233|{-0.136454,0.88656,0.554309},59|{-0.175581,0.882707,1}) 960(59|{-0.175581,0.882707,1},233|{-0.136454,0.88656,0.554309})
962(444|{-0.101774,0.889976,0.562841},59|{-0.175581,0.882707,1})        963(59|{-0.175581,0.882707,1},444|{-0.101774,0.889976,0.562841})
965(546|{-0.00864402,0.899149,0.585752},59|{-0.175581,0.882707,1})      970(59|{-0.175581,0.882707,1},546|{-0.00864402,0.899149,0.585752})
992(63|{0.19509,-0.980785,-1},60|{0,-1,-1})     1015(60|{0,-1,-1},63|{0.19509,-0.980785,-1})
1014(180|{0,-1,-0.629359},60|{0,-1,-1}) 457(60|{0,-1,-1},180|{0,-1,-0.629359})
456(182|{-0.0354559,-0.996508,-0.636518},60|{0,-1,-1})  225(60|{0,-1,-1},182|{-0.0354559,-0.996508,-0.636518})
227(371|{-0.106013,-0.989559,-0.650763},60|{0,-1,-1})   229(60|{0,-1,-1},371|{-0.106013,-0.989559,-0.650763})
1026(62|{0.175581,-0.882707,-1},61|{0,-0.9,-1}) 192(61|{0,-0.9,-1},62|{0.175581,-0.882707,-1})
1366(236|{0.0352666,-0.896526,-0.598288},61|{0,-0.9,-1})        1027(61|{0,-0.9,-1},236|{0.0352666,-0.896526,-0.598288})
261(268|{0,-0.9,-0.606964},61|{0,-0.9,-1})      1369(61|{0,-0.9,-1},268|{0,-0.9,-0.606964})
1368(370|{0.0138635,-0.898634,-0.603553},61|{0,-0.9,-1})        1367(61|{0,-0.9,-1},370|{0.0138635,-0.898634,-0.603553})
260(372|{-0.0887274,-0.891261,-0.624878},61|{0,-0.9,-1})        262(61|{0,-0.9,-1},372|{-0.0887274,-0.891261,-0.624878})
1056(64|{0.344415,-0.831492,-1},62|{0.175581,-0.882707,-1})     1000(62|{0.175581,-0.882707,-1},64|{0.344415,-0.831492,-1})
999(66|{0.55557,-0.83147,-1},62|{0.175581,-0.882707,-1})        998(62|{0.175581,-0.882707,-1},66|{0.55557,-0.83147,-1})
1028(236|{0.0352666,-0.896526,-0.598288},62|{0.175581,-0.882707,-1})    1029(62|{0.175581,-0.882707,-1},236|{0.0352666,-0.896526,-0.598288})
1393(238|{0.213337,-0.871254,-0.552748},62|{0.175581,-0.882707,-1})     1057(62|{0.175581,-0.882707,-1},238|{0.213337,-0.871254,-0.552748})
1032(272|{0.175581,-0.882707,-0.563768},62|{0.175581,-0.882707,-1})     1396(62|{0.175581,-0.882707,-1},272|{0.175581,-0.882707,-0.563768})
1395(448|{0.191841,-0.877775,-0.559023},62|{0.175581,-0.882707,-1})     1394(62|{0.175581,-0.882707,-1},448|{0.191841,-0.877775,-0.559023})
1031(450|{0.105743,-0.889585,-0.58095},62|{0.175581,-0.882707,-1})      1033(62|{0.175581,-0.882707,-1},450|{0.105743,-0.889585,-0.58095})
1004(65|{0.382683,-0.92388,-1},63|{0.19509,-0.980785,-1})       1039(63|{0.19509,-0.980785,-1},65|{0.382683,-0.92388,-1})
995(66|{0.55557,-0.83147,-1},63|{0.19509,-0.980785,-1}) 1002(63|{0.19509,-0.980785,-1},66|{0.55557,-0.83147,-1})
1017(180|{0,-1,-0.629359},63|{0.19509,-0.980785,-1})    1016(63|{0.19509,-0.980785,-1},180|{0,-1,-0.629359})
1380(234|{0.155211,-0.984713,-0.591175},63|{0.19509,-0.980785,-1})      1008(63|{0.19509,-0.980785,-1},234|{0.155211,-0.984713,-0.591175})
1038(270|{0.19509,-0.980785,-0.581365},63|{0.19509,-0.980785,-1})       1381(63|{0.19509,-0.980785,-1},270|{0.19509,-0.980785,-0.581365})
1013(369|{0.0519844,-0.99488,-0.616571},63|{0.19509,-0.980785,-1})      1018(63|{0.19509,-0.980785,-1},369|{0.0519844,-0.99488,-0.616571})
1010(449|{0.108126,-0.98935,-0.602759},63|{0.19509,-0.980785,-1})       1011(63|{0.19509,-0.980785,-1},449|{0.108126,-0.98935,-0.602759})
1005(66|{0.55557,-0.83147,-1},64|{0.344415,-0.831492,-1})       1001(64|{0.344415,-0.831492,-1},66|{0.55557,-0.83147,-1})
1085(67|{0.500013,-0.748323,-1},64|{0.344415,-0.831492,-1})     1006(64|{0.344415,-0.831492,-1},67|{0.500013,-0.748323,-1})
1062(80|{0.344415,-0.831492,1},64|{0.344415,-0.831492,-1})      1420(64|{0.344415,-0.831492,-1},80|{0.344415,-0.831492,1})
1058(238|{0.213337,-0.871254,-0.552748},64|{0.344415,-0.831492,-1})     1059(64|{0.344415,-0.831492,-1},238|{0.213337,-0.871254,-0.552748})
1414(241|{0.437749,-0.781604,0.199674},64|{0.344415,-0.831492,-1})      1080(64|{0.344415,-0.831492,-1},241|{0.437749,-0.781604,0.199674})
1082(279|{0.500013,-0.748323,-0.0271411},64|{0.344415,-0.831492,-1})    1083(64|{0.344415,-0.831492,-1},279|{0.500013,-0.748323,-0.0271411})
1061(452|{0.288931,-0.848323,-0.530683},64|{0.344415,-0.831492,-1})     1063(64|{0.344415,-0.831492,-1},452|{0.288931,-0.848323,-0.530683})
1417(460|{0.42784,-0.7869,0.23577},64|{0.344415,-0.831492,-1})  1415(64|{0.344415,-0.831492,-1},460|{0.42784,-0.7869,0.23577})
1419(491|{0.410246,-0.796304,0.299858},64|{0.344415,-0.831492,-1})      1418(64|{0.344415,-0.831492,-1},491|{0.410246,-0.796304,0.299858})
1003(66|{0.55557,-0.83147,-1},65|{0.382683,-0.92388,-1})        1073(65|{0.382683,-0.92388,-1},66|{0.55557,-0.83147,-1})
1404(79|{0.19509,-0.980785,1},65|{0.382683,-0.92388,-1})        1048(65|{0.382683,-0.92388,-1},79|{0.19509,-0.980785,1})
1072(81|{0.382683,-0.92388,1},65|{0.382683,-0.92388,-1})        1405(65|{0.382683,-0.92388,-1},81|{0.382683,-0.92388,1})
1042(270|{0.19509,-0.980785,-0.581365},65|{0.382683,-0.92388,-1})       1040(65|{0.382683,-0.92388,-1},270|{0.19509,-0.980785,-0.581365})
1045(447|{0.247251,-0.964962,-0.566139},65|{0.382683,-0.92388,-1})      1043(65|{0.382683,-0.92388,-1},447|{0.247251,-0.964962,-0.566139})
1047(451|{0.310539,-0.945764,-0.547666},65|{0.382683,-0.92388,-1})      1046(65|{0.382683,-0.92388,-1},451|{0.310539,-0.945764,-0.547666})
1007(67|{0.500013,-0.748323,-1},66|{0.55557,-0.83147,-1})       1103(66|{0.55557,-0.83147,-1},67|{0.500013,-0.748323,-1})
1102(68|{0.636396,-0.636396,-1},66|{0.55557,-0.83147,-1})       1106(66|{0.55557,-0.83147,-1},68|{0.636396,-0.636396,-1})
1109(69|{0.707107,-0.707107,-1},66|{0.55557,-0.83147,-1})       1119(66|{0.55557,-0.83147,-1},69|{0.707107,-0.707107,-1})
1105(70|{0.748323,-0.500013,-1},66|{0.55557,-0.83147,-1})       1112(66|{0.55557,-0.83147,-1},70|{0.748323,-0.500013,-1})
1113(71|{0.83147,-0.55557,-1},66|{0.55557,-0.83147,-1}) 1107(66|{0.55557,-0.83147,-1},71|{0.83147,-0.55557,-1})
1111(75|{0.980785,-0.19509,-1},66|{0.55557,-0.83147,-1})        1114(66|{0.55557,-0.83147,-1},75|{0.980785,-0.19509,-1})
1462(81|{0.382683,-0.92388,1},66|{0.55557,-0.83147,-1}) 1071(66|{0.55557,-0.83147,-1},81|{0.382683,-0.92388,1})
1123(275|{0.55557,-0.83147,-0.0301566},66|{0.55557,-0.83147,-1})        1469(66|{0.55557,-0.83147,-1},275|{0.55557,-0.83147,-0.0301566})
1121(458|{0.651494,-0.752747,-0.42808},66|{0.55557,-0.83147,-1})        1126(66|{0.55557,-0.83147,-1},458|{0.651494,-0.752747,-0.42808})
1468(461|{0.540656,-0.839442,0.024174},66|{0.55557,-0.83147,-1})        1466(66|{0.55557,-0.83147,-1},461|{0.540656,-0.839442,0.024174})
1125(462|{0.651494,-0.752747,-0.42808},66|{0.55557,-0.83147,-1})        1124(66|{0.55557,-0.83147,-1},462|{0.651494,-0.752747,-0.42808})
1465(492|{0.466597,-0.879027,0.293952},66|{0.55557,-0.83147,-1})        1463(66|{0.55557,-0.83147,-1},492|{0.466597,-0.879027,0.293952})
1146(68|{0.636396,-0.636396,-1},67|{0.500013,-0.748323,-1})     1101(67|{0.500013,-0.748323,-1},68|{0.636396,-0.636396,-1})
1503(249|{0.551725,-0.705883,-0.241661},67|{0.500013,-0.748323,-1})     1143(67|{0.500013,-0.748323,-1},249|{0.551725,-0.705883,-0.241661})
1084(279|{0.500013,-0.748323,-0.0271411},67|{0.500013,-0.748323,-1})    1504(67|{0.500013,-0.748323,-1},279|{0.500013,-0.748323,-0.0271411})
1145(463|{0.595242,-0.67017,-0.422184},67|{0.500013,-0.748323,-1})      1147(67|{0.500013,-0.748323,-1},463|{0.595242,-0.67017,-0.422184})
1216(70|{0.748323,-0.500013,-1},68|{0.636396,-0.636396,-1})     1104(68|{0.636396,-0.636396,-1},70|{0.748323,-0.500013,-1})
1569(256|{0.670623,-0.59469,-0.388398},68|{0.636396,-0.636396,-1})      1225(68|{0.636396,-0.636396,-1},256|{0.670623,-0.59469,-0.388398})
1150(286|{0.636396,-0.636396,-0.405404},68|{0.636396,-0.636396,-1})     1570(68|{0.636396,-0.636396,-1},286|{0.636396,-0.636396,-0.405404})
1155(459|{0.595242,-0.67017,-0.422184},68|{0.636396,-0.636396,-1})      1154(68|{0.636396,-0.636396,-1},459|{0.595242,-0.67017,-0.422184})
1148(463|{0.595242,-0.67017,-0.422184},68|{0.636396,-0.636396,-1})      1156(68|{0.636396,-0.636396,-1},463|{0.595242,-0.67017,-0.422184})
1153(464|{0.627116,-0.644012,-0.409187},68|{0.636396,-0.636396,-1})     1151(68|{0.636396,-0.636396,-1},464|{0.627116,-0.644012,-0.409187})
1224(479|{0.710784,-0.545754,-0.368444},68|{0.636396,-0.636396,-1})     1217(68|{0.636396,-0.636396,-1},479|{0.710784,-0.545754,-0.368444})
1108(71|{0.83147,-0.55557,-1},69|{0.707107,-0.707107,-1})       1177(69|{0.707107,-0.707107,-1},71|{0.83147,-0.55557,-1})
1536(244|{0.663405,-0.742972,-0.423223},69|{0.707107,-0.707107,-1})     1116(69|{0.707107,-0.707107,-1},244|{0.663405,-0.742972,-0.423223})
1176(282|{0.707107,-0.707107,-0.405404},69|{0.707107,-0.707107,-1})     1537(69|{0.707107,-0.707107,-1},282|{0.707107,-0.707107,-0.405404})
1118(458|{0.651494,-0.752747,-0.42808},69|{0.707107,-0.707107,-1})      1120(69|{0.707107,-0.707107,-1},458|{0.651494,-0.752747,-0.42808})
1257(72|{0.831492,-0.344415,-1},70|{0.748323,-0.500013,-1})     1243(70|{0.748323,-0.500013,-1},72|{0.831492,-0.344415,-1})
1242(75|{0.980785,-0.19509,-1},70|{0.748323,-0.500013,-1})      1110(70|{0.748323,-0.500013,-1},75|{0.980785,-0.19509,-1})
1638(261|{0.776104,-0.448038,-0.331931},70|{0.748323,-0.500013,-1})     1258(70|{0.748323,-0.500013,-1},261|{0.776104,-0.448038,-0.331931})
1210(295|{0.748323,-0.500013,-0.349793},70|{0.748323,-0.500013,-1})     1639(70|{0.748323,-0.500013,-1},295|{0.748323,-0.500013,-0.349793})
1213(476|{0.728571,-0.524081,-0.359607},70|{0.748323,-0.500013,-1})     1211(70|{0.748323,-0.500013,-1},476|{0.728571,-0.524081,-0.359607})
1215(479|{0.710784,-0.545754,-0.368444},70|{0.748323,-0.500013,-1})     1214(70|{0.748323,-0.500013,-1},479|{0.710784,-0.545754,-0.368444})
1247(73|{0.92388,-0.382683,-1},71|{0.83147,-0.55557,-1})        1279(71|{0.83147,-0.55557,-1},73|{0.92388,-0.382683,-1})
1115(75|{0.980785,-0.19509,-1},71|{0.83147,-0.55557,-1})        1245(71|{0.83147,-0.55557,-1},75|{0.980785,-0.19509,-1})
1596(253|{0.791878,-0.603813,-0.363285},71|{0.83147,-0.55557,-1})       1186(71|{0.83147,-0.55557,-1},253|{0.791878,-0.603813,-0.363285})
1180(282|{0.707107,-0.707107,-0.405404},71|{0.83147,-0.55557,-1})       1178(71|{0.83147,-0.55557,-1},282|{0.707107,-0.707107,-0.405404})
1278(291|{0.83147,-0.55557,-0.343614},71|{0.83147,-0.55557,-1}) 1597(71|{0.83147,-0.55557,-1},291|{0.83147,-0.55557,-0.343614})
1185(465|{0.722066,-0.688879,-0.397971},71|{0.83147,-0.55557,-1})       1181(71|{0.83147,-0.55557,-1},465|{0.722066,-0.688879,-0.397971})
1325(74|{0.882707,-0.175581,-1},72|{0.831492,-0.344415,-1})     1249(72|{0.831492,-0.344415,-1},74|{0.882707,-0.175581,-1})
1248(75|{0.980785,-0.19509,-1},72|{0.831492,-0.344415,-1})      1244(72|{0.831492,-0.344415,-1},75|{0.980785,-0.19509,-1})
1263(88|{0.831492,-0.344415,1},72|{0.831492,-0.344415,-1})      1659(72|{0.831492,-0.344415,-1},88|{0.831492,-0.344415,1})
1259(261|{0.776104,-0.448038,-0.331931},72|{0.831492,-0.344415,-1})     1260(72|{0.831492,-0.344415,-1},261|{0.776104,-0.448038,-0.331931})
1665(264|{0.865043,-0.233811,0.310208},72|{0.831492,-0.344415,-1})      1320(72|{0.831492,-0.344415,-1},264|{0.865043,-0.233811,0.310208})
1322(300|{0.882707,-0.175581,0.0772905},72|{0.831492,-0.344415,-1})     1323(72|{0.831492,-0.344415,-1},300|{0.882707,-0.175581,0.0772905})
1262(470|{0.798863,-0.405459,-0.317298},72|{0.831492,-0.344415,-1})     1264(72|{0.831492,-0.344415,-1},470|{0.798863,-0.405459,-0.317298})
1664(509|{0.862998,-0.240553,0.337172},72|{0.831492,-0.344415,-1})      1666(72|{0.831492,-0.344415,-1},509|{0.862998,-0.240553,0.337172})
1661(516|{0.849672,-0.284484,0.512895},72|{0.831492,-0.344415,-1})      1662(72|{0.831492,-0.344415,-1},516|{0.849672,-0.284484,0.512895})
1246(75|{0.980785,-0.19509,-1},73|{0.92388,-0.382683,-1})       1319(73|{0.92388,-0.382683,-1},75|{0.980785,-0.19509,-1})
1668(87|{0.83147,-0.55557,1},73|{0.92388,-0.382683,-1}) 1291(73|{0.92388,-0.382683,-1},87|{0.83147,-0.55557,1})
1318(89|{0.92388,-0.382683,1},73|{0.92388,-0.382683,-1})        1669(73|{0.92388,-0.382683,-1},89|{0.92388,-0.382683,1})
1282(291|{0.83147,-0.55557,-0.343614},73|{0.92388,-0.382683,-1})        1280(73|{0.92388,-0.382683,-1},291|{0.83147,-0.55557,-0.343614})
1290(471|{0.881586,-0.461809,-0.311392},73|{0.92388,-0.382683,-1})      1286(73|{0.92388,-0.382683,-1},471|{0.881586,-0.461809,-0.311392})
1285(477|{0.833879,-0.551062,-0.342065},73|{0.92388,-0.382683,-1})      1283(73|{0.92388,-0.382683,-1},477|{0.833879,-0.551062,-0.342065})
1251(75|{0.980785,-0.19509,-1},74|{0.882707,-0.175581,-1})      1250(74|{0.882707,-0.175581,-1},75|{0.980785,-0.19509,-1})
1350(98|{0.9,0,-1},74|{0.882707,-0.175581,-1})  1252(74|{0.882707,-0.175581,-1},98|{0.9,0,-1})
1686(266|{0.889663,-0.104957,-0.195541},74|{0.882707,-0.175581,-1})     1347(74|{0.882707,-0.175581,-1},266|{0.889663,-0.104957,-0.195541})
1324(300|{0.882707,-0.175581,0.0772905},74|{0.882707,-0.175581,-1})     1687(74|{0.882707,-0.175581,-1},300|{0.882707,-0.175581,0.0772905})
1349(512|{0.89048,-0.096653,-0.227621},74|{0.882707,-0.175581,-1})      1351(74|{0.882707,-0.175581,-1},512|{0.89048,-0.096653,-0.227621})
1678(89|{0.92388,-0.382683,1},75|{0.980785,-0.19509,-1})        1317(75|{0.980785,-0.19509,-1},89|{0.92388,-0.382683,1})
1253(98|{0.9,0,-1},75|{0.980785,-0.19509,-1})   1256(75|{0.980785,-0.19509,-1},98|{0.9,0,-1})
1255(99|{1,0,-1},75|{0.980785,-0.19509,-1})     1335(75|{0.980785,-0.19509,-1},99|{1,0,-1})
1338(298|{0.980785,-0.19509,0.0858783},75|{0.980785,-0.19509,-1})       1684(75|{0.980785,-0.19509,-1},298|{0.980785,-0.19509,0.0858783})
1683(510|{0.971157,-0.226829,0.212831},75|{0.980785,-0.19509,-1})       1682(75|{0.980785,-0.19509,-1},510|{0.971157,-0.226829,0.212831})
1337(511|{0.988343,-0.118354,-0.210565},75|{0.980785,-0.19509,-1})      1339(75|{0.980785,-0.19509,-1},511|{0.988343,-0.118354,-0.210565})
1681(517|{0.947113,-0.306092,0.529879},75|{0.980785,-0.19509,-1})       1679(75|{0.980785,-0.19509,-1},517|{0.947113,-0.306092,0.529879})
1386(79|{0.19509,-0.980785,1},76|{0,-1,1})      1487(76|{0,-1,1},79|{0.19509,-0.980785,1})
450(181|{0,-1,0.162363},76|{0,-1,1})    1020(76|{0,-1,1},181|{0,-1,0.162363})
1023(235|{0.0797927,-0.992141,0.181993},76|{0,-1,1})    1383(76|{0,-1,1},235|{0.0797927,-0.992141,0.181993})
1022(486|{0.00560841,-0.999448,0.163742},76|{0,-1,1})   1024(76|{0,-1,1},486|{0.00560841,-0.999448,0.163742})
1385(488|{0.122999,-0.987886,0.192622},76|{0,-1,1})     1387(76|{0,-1,1},488|{0.122999,-0.987886,0.192622})
1491(78|{0.175581,-0.882707,1},77|{0,-0.9,1})   1374(77|{0,-0.9,1},78|{0.175581,-0.882707,1})
1490(79|{0.19509,-0.980785,1},77|{0,-0.9,1})    1492(77|{0,-0.9,1},79|{0.19509,-0.980785,1})
265(157|{-0.0740969,-0.892702,0.155982},77|{0,-0.9,1})  463(77|{0,-0.9,1},157|{-0.0740969,-0.892702,0.155982})
1377(269|{0,-0.9,0.184758},77|{0,-0.9,1})       274(77|{0,-0.9,1},269|{0,-0.9,0.184758})
268(378|{-0.059041,-0.894185,0.157466},77|{0,-0.9,1})   266(77|{0,-0.9,1},378|{-0.059041,-0.894185,0.157466})
271(379|{-0.0558643,-0.894498,0.157779},77|{0,-0.9,1})  269(77|{0,-0.9,1},379|{-0.0558643,-0.894498,0.157779})
273(455|{-0.0387996,-0.896179,0.176925},77|{0,-0.9,1})  272(77|{0,-0.9,1},455|{-0.0387996,-0.896179,0.176925})
1376(487|{0.101298,-0.890023,0.209679},77|{0,-0.9,1})   1378(77|{0,-0.9,1},487|{0.101298,-0.890023,0.209679})
1493(79|{0.19509,-0.980785,1},78|{0.175581,-0.882707,1})        1495(78|{0.175581,-0.882707,1},79|{0.19509,-0.980785,1})
1494(80|{0.344415,-0.831492,1},78|{0.175581,-0.882707,1})       1399(78|{0.175581,-0.882707,1},80|{0.344415,-0.831492,1})
1035(237|{0.104957,-0.889663,0.195541},78|{0.175581,-0.882707,1})       1371(78|{0.175581,-0.882707,1},237|{0.104957,-0.889663,0.195541})
1398(273|{0.175581,-0.882707,-0.0772906},78|{0.175581,-0.882707,1})     1036(78|{0.175581,-0.882707,1},273|{0.175581,-0.882707,-0.0772906})
1373(487|{0.101298,-0.890023,0.209679},78|{0.175581,-0.882707,1})       1375(78|{0.175581,-0.882707,1},487|{0.101298,-0.890023,0.209679})
1498(80|{0.344415,-0.831492,1},79|{0.19509,-0.980785,1})        1496(79|{0.19509,-0.980785,1},80|{0.344415,-0.831492,1})
1406(81|{0.382683,-0.92388,1},79|{0.19509,-0.980785,1}) 1500(79|{0.19509,-0.980785,1},81|{0.382683,-0.92388,1})
1502(82|{0.55557,-0.83147,1},79|{0.19509,-0.980785,1})  1623(79|{0.19509,-0.980785,1},82|{0.55557,-0.83147,1})
1626(83|{0.500013,-0.748323,1},79|{0.19509,-0.980785,1})        1499(79|{0.19509,-0.980785,1},83|{0.500013,-0.748323,1})
1625(87|{0.83147,-0.55557,1},79|{0.19509,-0.980785,1})  1627(79|{0.19509,-0.980785,1},87|{0.83147,-0.55557,1})
1389(271|{0.19509,-0.980785,-0.0858783},79|{0.19509,-0.980785,1})       1054(79|{0.19509,-0.980785,1},271|{0.19509,-0.980785,-0.0858783})
1051(451|{0.310539,-0.945764,-0.547666},79|{0.19509,-0.980785,1})       1049(79|{0.19509,-0.980785,1},451|{0.310539,-0.945764,-0.547666})
1053(453|{0.230356,-0.970087,-0.226941},79|{0.19509,-0.980785,1})       1052(79|{0.19509,-0.980785,1},453|{0.230356,-0.970087,-0.226941})
1388(488|{0.122999,-0.987886,0.192622},79|{0.19509,-0.980785,1})        1390(79|{0.19509,-0.980785,1},488|{0.122999,-0.987886,0.192622})
1497(83|{0.500013,-0.748323,1},80|{0.344415,-0.831492,1})       1426(80|{0.344415,-0.831492,1},83|{0.500013,-0.748323,1})
1068(239|{0.233811,-0.865043,-0.310208},80|{0.344415,-0.831492,1})      1402(80|{0.344415,-0.831492,1},239|{0.233811,-0.865043,-0.310208})
1401(273|{0.175581,-0.882707,-0.0772906},80|{0.344415,-0.831492,1})     1400(80|{0.344415,-0.831492,1},273|{0.175581,-0.882707,-0.0772906})
1064(452|{0.288931,-0.848323,-0.530683},80|{0.344415,-0.831492,1})      1065(80|{0.344415,-0.831492,1},452|{0.288931,-0.848323,-0.530683})
1067(454|{0.24408,-0.861928,-0.351282},80|{0.344415,-0.831492,1})       1069(80|{0.344415,-0.831492,1},454|{0.24408,-0.861928,-0.351282})
1423(491|{0.410246,-0.796304,0.299858},80|{0.344415,-0.831492,1})       1421(80|{0.344415,-0.831492,1},491|{0.410246,-0.796304,0.299858})
1425(495|{0.427602,-0.787027,0.305823},80|{0.344415,-0.831492,1})       1424(80|{0.344415,-0.831492,1},495|{0.427602,-0.787027,0.305823})
1453(82|{0.55557,-0.83147,1},81|{0.382683,-0.92388,1})  1501(81|{0.382683,-0.92388,1},82|{0.55557,-0.83147,1})
1461(492|{0.466597,-0.879027,0.293952},81|{0.382683,-0.92388,1})        1460(81|{0.382683,-0.92388,1},492|{0.466597,-0.879027,0.293952})
1459(496|{0.539656,-0.839976,0.31906},81|{0.382683,-0.92388,1}) 1454(81|{0.382683,-0.92388,1},496|{0.539656,-0.839976,0.31906})
1540(85|{0.707107,-0.707107,1},82|{0.55557,-0.83147,1}) 1633(82|{0.55557,-0.83147,1},85|{0.707107,-0.707107,1})
1632(87|{0.83147,-0.55557,1},82|{0.55557,-0.83147,1})   1624(82|{0.55557,-0.83147,1},87|{0.83147,-0.55557,1})
1551(246|{0.605216,-0.790727,0.344772},82|{0.55557,-0.83147,1}) 1550(82|{0.55557,-0.83147,1},246|{0.605216,-0.790727,0.344772})
1140(247|{0.605216,-0.790727,0.344772},82|{0.55557,-0.83147,1}) 1552(82|{0.55557,-0.83147,1},247|{0.605216,-0.790727,0.344772})
1450(277|{0.55557,-0.83147,0.324529},82|{0.55557,-0.83147,1})   1141(82|{0.55557,-0.83147,1},277|{0.55557,-0.83147,0.324529})
1543(284|{0.707107,-0.707107,0.386318},82|{0.55557,-0.83147,1}) 1541(82|{0.55557,-0.83147,1},284|{0.707107,-0.707107,0.386318})
1452(496|{0.539656,-0.839976,0.31906},82|{0.55557,-0.83147,1})  1451(82|{0.55557,-0.83147,1},496|{0.539656,-0.839976,0.31906})
1546(498|{0.694191,-0.717706,0.381052},82|{0.55557,-0.83147,1}) 1544(82|{0.55557,-0.83147,1},498|{0.694191,-0.717706,0.381052})
1549(502|{0.620732,-0.777993,0.351099},82|{0.55557,-0.83147,1}) 1547(82|{0.55557,-0.83147,1},502|{0.620732,-0.777993,0.351099})
1629(84|{0.636396,-0.636396,1},83|{0.500013,-0.748323,1})       1506(83|{0.500013,-0.748323,1},84|{0.636396,-0.636396,1})
1628(87|{0.83147,-0.55557,1},83|{0.500013,-0.748323,1}) 1630(83|{0.500013,-0.748323,1},87|{0.83147,-0.55557,1})
1088(242|{0.446513,-0.776919,0.312322},83|{0.500013,-0.748323,1})       1432(83|{0.500013,-0.748323,1},242|{0.446513,-0.776919,0.312322})
1508(250|{0.593351,-0.671722,0.368767},83|{0.500013,-0.748323,1})       1509(83|{0.500013,-0.748323,1},250|{0.593351,-0.671722,0.368767})
1074(280|{0.500013,-0.748323,0.330708},83|{0.500013,-0.748323,1})       1086(83|{0.500013,-0.748323,1},280|{0.500013,-0.748323,0.330708})
1516(281|{0.500013,-0.748323,0.330708},83|{0.500013,-0.748323,1})       1075(83|{0.500013,-0.748323,1},281|{0.500013,-0.748323,0.330708})
